_id,aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
5678,Mar 2018,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,PM Peak Period (16:00-19:00),574
5679,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,14 Hour,4889
5680,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Afternoon (12:00-17:00),2010
5681,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,AM Peak Period (07:00-10:00),802
5682,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Evening (17:00-22:00),1887
5683,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Midday (10:00-16:00),2148
5684,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Morning (08:00-12:00),1198
5685,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,EB,PM Peak Period (16:00-19:00),1481
5686,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,14 Hour,4878
5687,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Afternoon (12:00-17:00),1331
5688,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,AM Peak Period (07:00-10:00),1826
5689,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Evening (17:00-22:00),1291
5690,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Midday (10:00-16:00),1670
5691,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Morning (08:00-12:00),1989
5692,Mar 2018,13466110,Queen St E / Jarvis St,6,Vehicles,WB,PM Peak Period (16:00-19:00),904
5693,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,14 Hour,504
5694,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Afternoon (12:00-17:00),110
5695,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,AM Peak Period (07:00-10:00),257
5696,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Evening (17:00-22:00),97
5697,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Midday (10:00-16:00),116
5698,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Morning (08:00-12:00),246
5699,Mar 2018,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,PM Peak Period (16:00-19:00),103
5700,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,14 Hour,1439
5701,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Afternoon (12:00-17:00),560
5702,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,AM Peak Period (07:00-10:00),253
5703,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Evening (17:00-22:00),566
5704,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Midday (10:00-16:00),607
5705,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Morning (08:00-12:00),361
5706,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,PM Peak Period (16:00-19:00),486
5707,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,14 Hour,1563
5708,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Afternoon (12:00-17:00),562
5709,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,AM Peak Period (07:00-10:00),459
5710,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Evening (17:00-22:00),409
5711,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Midday (10:00-16:00),657
5712,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Morning (08:00-12:00),570
5713,Mar 2018,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,PM Peak Period (16:00-19:00),355
5714,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,14 Hour,14454
5715,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Afternoon (12:00-17:00),4849
5716,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,AM Peak Period (07:00-10:00),3576
5717,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Evening (17:00-22:00),4315
5718,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Midday (10:00-16:00),5869
5719,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Morning (08:00-12:00),4409
5720,Mar 2018,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,PM Peak Period (16:00-19:00),3247
5721,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,14 Hour,160
5722,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Afternoon (12:00-17:00),63
5723,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,AM Peak Period (07:00-10:00),33
5724,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Evening (17:00-22:00),44
5725,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Midday (10:00-16:00),75
5726,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,Morning (08:00-12:00),51
5727,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,EB,PM Peak Period (16:00-19:00),39
5728,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,14 Hour,142
5729,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Afternoon (12:00-17:00),62
5730,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,AM Peak Period (07:00-10:00),24
5731,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Evening (17:00-22:00),40
5732,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Midday (10:00-16:00),73
5733,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,Morning (08:00-12:00),41
5734,Mar 2018,13466418,Bay St / Queen St W,64,Cyclists,WB,PM Peak Period (16:00-19:00),34
5735,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,14 Hour,8420
5736,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Afternoon (12:00-17:00),3799
5737,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,AM Peak Period (07:00-10:00),1384
5738,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Evening (17:00-22:00),2740
5739,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Midday (10:00-16:00),4025
5740,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,Morning (08:00-12:00),2213
5741,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,EB,PM Peak Period (16:00-19:00),2461
5742,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,14 Hour,7384
5743,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Afternoon (12:00-17:00),3532
5744,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,AM Peak Period (07:00-10:00),945
5745,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Evening (17:00-22:00),2647
5746,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Midday (10:00-16:00),3382
5747,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,Morning (08:00-12:00),1565
5748,Mar 2018,13466418,Bay St / Queen St W,64,Pedestrians,WB,PM Peak Period (16:00-19:00),2534
5749,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,14 Hour,6326
5750,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Afternoon (12:00-17:00),2453
5751,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,AM Peak Period (07:00-10:00),1277
5752,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Evening (17:00-22:00),2350
5753,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,AM Peak Period (07:00-10:00),1921
5754,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Evening (17:00-22:00),2130
5755,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Midday (10:00-16:00),2333
5756,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,Morning (08:00-12:00),2194
5757,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,EB,PM Peak Period (16:00-19:00),1311
5758,Mar 2018,13466982,Spadina Ave / Queen St W,276,Vehicles,WB,14 Hour,6001
5759,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Midday (10:00-16:00),2766
5760,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,Morning (08:00-12:00),1809
5761,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,EB,PM Peak Period (16:00-19:00),1683
5762,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,14 Hour,4518
5763,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Afternoon (12:00-17:00),1578
5764,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,AM Peak Period (07:00-10:00),1278
5765,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Evening (17:00-22:00),1413
5766,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Midday (10:00-16:00),1835
5767,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,Morning (08:00-12:00),1562
5768,Mar 2018,13466418,Bay St / Queen St W,64,Vehicles,WB,PM Peak Period (16:00-19:00),1005
5769,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,14 Hour,487
5770,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Afternoon (12:00-17:00),138
5771,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,AM Peak Period (07:00-10:00),74
5772,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Evening (17:00-22:00),270
5773,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Midday (10:00-16:00),105
5774,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Morning (08:00-12:00),92
5775,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,PM Peak Period (16:00-19:00),265
5776,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,14 Hour,2409
5777,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Afternoon (12:00-17:00),808
5778,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,AM Peak Period (07:00-10:00),459
5779,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Evening (17:00-22:00),1122
5780,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Midday (10:00-16:00),841
5781,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Morning (08:00-12:00),576
5782,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,PM Peak Period (16:00-19:00),925
5783,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,14 Hour,2561
5784,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Afternoon (12:00-17:00),816
5785,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,AM Peak Period (07:00-10:00),913
5786,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Evening (17:00-22:00),663
5787,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Midday (10:00-16:00),868
5788,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,Morning (08:00-12:00),968
5789,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,WB,PM Peak Period (16:00-19:00),636
5790,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,14 Hour,13999
5791,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Afternoon (12:00-17:00),5638
5792,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,AM Peak Period (07:00-10:00),2433
5793,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Evening (17:00-22:00),5815
5794,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Midday (10:00-16:00),5949
5795,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,Morning (08:00-12:00),3378
5796,Mar 2018,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Vehicles,EB,PM Peak Period (16:00-19:00),4143
5797,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,14 Hour,669
5798,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Afternoon (12:00-17:00),196
5799,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,AM Peak Period (07:00-10:00),238
5800,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Evening (17:00-22:00),213
5801,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Midday (10:00-16:00),187
5802,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,Morning (08:00-12:00),259
5803,Mar 2018,13466536,Bay St / Richmond St W,63,Cyclists,WB,PM Peak Period (16:00-19:00),194
5804,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Afternoon (12:00-17:00),1929
5805,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,AM Peak Period (07:00-10:00),887
5806,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Evening (17:00-22:00),1655
5807,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Midday (10:00-16:00),2020
5808,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,Morning (08:00-12:00),1207
5809,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,EB,PM Peak Period (16:00-19:00),1498
5810,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,14 Hour,5204
5811,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Afternoon (12:00-17:00),2264
5812,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,AM Peak Period (07:00-10:00),937
5813,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Evening (17:00-22:00),1734
5814,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Midday (10:00-16:00),2291
5815,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,Morning (08:00-12:00),1343
5816,Mar 2018,13466536,Bay St / Richmond St W,63,Pedestrians,WB,PM Peak Period (16:00-19:00),1649
5817,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,14 Hour,13156
5818,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Afternoon (12:00-17:00),4523
5819,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,AM Peak Period (07:00-10:00),3300
5820,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Evening (17:00-22:00),4254
5821,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Midday (10:00-16:00),5236
5822,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,Morning (08:00-12:00),4010
5823,Mar 2018,13466536,Bay St / Richmond St W,63,Vehicles,WB,PM Peak Period (16:00-19:00),3060
5824,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,14 Hour,189
5825,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Afternoon (12:00-17:00),69
5826,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,AM Peak Period (07:00-10:00),21
5827,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Evening (17:00-22:00),95
5828,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Midday (10:00-16:00),65
5829,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,Morning (08:00-12:00),34
5830,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,EB,PM Peak Period (16:00-19:00),88
5831,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,14 Hour,220
5832,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Afternoon (12:00-17:00),70
5833,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,AM Peak Period (07:00-10:00),82
5834,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Evening (17:00-22:00),49
5835,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Midday (10:00-16:00),69
5836,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,Morning (08:00-12:00),83
5837,Mar 2018,13466630,King St E / Jarvis St,3,Cyclists,WB,PM Peak Period (16:00-19:00),45
5838,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,14 Hour,5433
5839,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Afternoon (12:00-17:00),1756
5840,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,AM Peak Period (07:00-10:00),1526
5841,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Evening (17:00-22:00),1623
5842,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Midday (10:00-16:00),2198
5843,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,Morning (08:00-12:00),1848
5844,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,EB,PM Peak Period (16:00-19:00),1428
5845,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,14 Hour,7753
5846,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Afternoon (12:00-17:00),3771
5847,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,AM Peak Period (07:00-10:00),1115
5848,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Evening (17:00-22:00),2484
5849,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Midday (10:00-16:00),3758
5850,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,Morning (08:00-12:00),1806
5851,Mar 2018,13466630,King St E / Jarvis St,3,Pedestrians,WB,PM Peak Period (16:00-19:00),2500
5852,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,14 Hour,734
5853,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Afternoon (12:00-17:00),318
5854,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,AM Peak Period (07:00-10:00),88
5855,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Evening (17:00-22:00),303
5856,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Midday (10:00-16:00),378
5857,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,Morning (08:00-12:00),196
5858,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,EB,PM Peak Period (16:00-19:00),201
5859,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,14 Hour,433
5860,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Afternoon (12:00-17:00),156
5861,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,AM Peak Period (07:00-10:00),93
5862,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Evening (17:00-22:00),159
5863,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Midday (10:00-16:00),211
5864,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,Morning (08:00-12:00),155
5865,Mar 2018,13466630,King St E / Jarvis St,3,Vehicles,WB,PM Peak Period (16:00-19:00),79
5866,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,14 Hour,715
5867,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Afternoon (12:00-17:00),194
5868,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,AM Peak Period (07:00-10:00),226
5869,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Evening (17:00-22:00),248
5870,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Midday (10:00-16:00),198
5871,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,Morning (08:00-12:00),263
5872,Mar 2018,13466743,Bay St / Adelaide St W,62,Cyclists,EB,PM Peak Period (16:00-19:00),252
5873,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,14 Hour,6770
5874,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Afternoon (12:00-17:00),2754
5875,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,AM Peak Period (07:00-10:00),1612
5876,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Evening (17:00-22:00),2016
5877,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Midday (10:00-16:00),2895
5878,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,Morning (08:00-12:00),2021
5879,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,EB,PM Peak Period (16:00-19:00),1879
5880,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,14 Hour,6376
5881,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Afternoon (12:00-17:00),2638
5882,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,AM Peak Period (07:00-10:00),1211
5883,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Evening (17:00-22:00),2138
5884,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Midday (10:00-16:00),2657
5885,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,Morning (08:00-12:00),1714
5886,Mar 2018,13466743,Bay St / Adelaide St W,62,Pedestrians,WB,PM Peak Period (16:00-19:00),2141
5887,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,14 Hour,15924
5888,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,Afternoon (12:00-17:00),6086
5889,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,AM Peak Period (07:00-10:00),3409
5890,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,Evening (17:00-22:00),5843
5891,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,Midday (10:00-16:00),6892
5892,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,Morning (08:00-12:00),4504
5893,Mar 2018,13466743,Bay St / Adelaide St W,62,Vehicles,EB,PM Peak Period (16:00-19:00),3878
5894,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,14 Hour,93
5895,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,Afternoon (12:00-17:00),37
5896,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,AM Peak Period (07:00-10:00),11
5897,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,Evening (17:00-22:00),43
5898,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,Midday (10:00-16:00),38
5899,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,Morning (08:00-12:00),21
5900,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,EB,PM Peak Period (16:00-19:00),38
5901,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,14 Hour,97
5902,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,Afternoon (12:00-17:00),36
5903,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,AM Peak Period (07:00-10:00),23
5904,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,Evening (17:00-22:00),31
5905,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,Midday (10:00-16:00),41
5906,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,Morning (08:00-12:00),27
5907,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Cyclists,WB,PM Peak Period (16:00-19:00),22
5908,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,14 Hour,5063
5909,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Afternoon (12:00-17:00),2116
5910,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,AM Peak Period (07:00-10:00),898
5911,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Evening (17:00-22:00),1802
5912,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Midday (10:00-16:00),2282
5913,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,Morning (08:00-12:00),1292
5914,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,EB,PM Peak Period (16:00-19:00),1574
5915,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,14 Hour,4701
5916,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Afternoon (12:00-17:00),2164
5917,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,AM Peak Period (07:00-10:00),772
5918,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Evening (17:00-22:00),1431
5919,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Midday (10:00-16:00),2214
5920,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,Morning (08:00-12:00),1161
5921,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Pedestrians,WB,PM Peak Period (16:00-19:00),1470
5922,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,14 Hour,5654
5923,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Afternoon (12:00-17:00),2244
5924,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,AM Peak Period (07:00-10:00),927
5925,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Evening (17:00-22:00),2266
5926,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Midday (10:00-16:00),2386
5927,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,Morning (08:00-12:00),1396
5928,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,EB,PM Peak Period (16:00-19:00),1819
5929,Mar 2018,13466793,Jarvis St / Lower Jarvis St / Front St E,2,Vehicles,WB,14 Hour,7969
